"Camp","ID","medians"
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0
"Concerned","Power-seeking shutdown",0.010177957750508
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0.000768928392131838
"Concerned","Power-seeking shutdown",0.00471920097769421
"Concerned","Power-seeking shutdown",0.000137356468351419
"Concerned","Power-seeking shutdown",0
